order_id,product_id,quantity,unit_price,sales,average_selling_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
4936667930,131136,1,37.8,37.8,37.8,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95
6860925755,451812,1,530.85,530.85,530.85,Pain Reliever,Pharmacy,"Batra, Sant And Mandal",530.85,663.56,20.0,365,29,63
5486433396,891833,2,493.19,986.38,493.19,Curd,Dairy & Breakfast,Mani Plc,493.19,616.49,20.0,7,11,69
7089292009,613942,1,545.0,545.0,545.0,Pet Treats,Pet Care,"Dyal, Saraf And Goel",545.0,838.46,35.0,365,28,72
5350760367,734789,1,395.82,395.82,395.82,Popcorn,Snacks & Munchies,"Chaudhari, Pant And Singh",395.82,608.95,35.0,90,22,66
5581769906,500739,1,359.98,359.98,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
6256637306,677169,3,261.03,783.0899999999999,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
2999946056,673058,1,765.76,765.76,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
5218488175,183929,2,738.74,1477.48,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath And Khurana",738.74,923.42,20.0,7,20,73
8297436592,52729,3,316.02,948.06,316.02,Cat Food,Pet Care,Saini Llc,316.02,486.18,35.0,365,25,100
1806118907,500739,2,359.98,719.96,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
6999224625,689769,3,46.62,139.85999999999999,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51
1809997641,82484,3,914.88,2744.64,914.88,Baby Food,Baby Care,Mallick Plc,914.88,1306.97,30.0,365,12,73
7528090614,324809,2,608.0,1216.0,608.0,Bread,Dairy & Breakfast,Sidhu Plc,608.0,760.0,20.0,7,26,76
4884904912,382511,2,702.54,1405.08,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
9811235698,837480,1,217.4,217.4,217.4,Cough Syrup,Pharmacy,Edwin And Sons,217.4,271.75,20.0,365,22,82
5616653529,329351,2,310.87,621.74,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita And Sathe",310.87,388.59,20.0,7,23,95
7188183056,455755,3,44.09,132.27,44.09,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53
7898301143,707935,3,820.9,2462.7,820.9,Cat Food,Pet Care,"Anne, Mammen And Khatri",820.9,1262.92,35.0,365,30,97
5222677885,256051,2,400.92,801.84,400.92,Lotion,Personal Care,"Mannan, Naidu And Sama",400.92,616.8,35.0,365,17,100
8544952346,853932,3,941.19,2823.57,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94
9403371764,9436,3,88.43,265.29,88.43,Toothpaste,Personal Care,Naidu Plc,88.43,136.05,35.0,365,19,76
3956205476,36412,3,397.68,1193.04,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
5678362658,67197,3,552.2,1656.6000000000001,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79
8131610255,692985,1,197.39,197.39,197.39,Pulses,Grocery & Staples,"Wable, Sankaran And Hari",197.39,232.22,15.0,365,30,86
4722653990,990993,2,263.7,527.4,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61
6613853662,183929,1,738.74,738.74,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath And Khurana",738.74,923.42,20.0,7,20,73
8274987671,140489,1,650.2,650.2,650.2,Soap,Personal Care,"Biswas, Kapoor And Patel",650.2,1000.31,35.0,365,28,95
5519983123,449106,1,48.55,48.55,48.55,Soap,Personal Care,"Shere, Thakur And Naik",48.55,74.69,35.0,365,30,95
2746329488,171602,2,883.44,1766.88,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
6443285614,723678,3,675.46,2026.38,675.46,Dog Food,Pet Care,"Lall, Datta And Swamy",675.46,1039.17,35.0,365,14,97
6932426427,832348,1,831.43,831.43,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
1796512004,462526,1,449.97,449.97,449.97,Curd,Dairy & Breakfast,Pau And Sons,449.97,562.46,20.0,7,25,69
1464518253,540618,1,317.05,317.05,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
3585105627,753354,1,423.56,423.56,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
5387247994,217710,1,58.59,58.59,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
7568171531,561860,2,874.78,1749.56,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
4111193446,133542,3,68.49,205.46999999999997,68.49,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72
8683154153,818522,2,96.09,192.18,96.09,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
5712367183,329351,3,310.87,932.61,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita And Sathe",310.87,388.59,20.0,7,23,95
3952854723,700048,2,141.28,282.56,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98
4631387671,56589,3,517.77,1553.31,517.77,Vitamins,Pharmacy,"Pai, Kashyap And Ramachandran",517.77,647.21,20.0,365,16,85
2145309969,953175,3,225.21,675.63,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73
4314762741,587645,3,801.81,2405.43,801.81,Vitamins,Pharmacy,"Sura, Pillay And Mammen",801.81,1002.26,20.0,365,18,90
7401889152,888807,3,230.58,691.74,230.58,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
1932040824,557908,3,942.37,2827.11,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
9836424713,367391,2,939.55,1879.1,939.55,Baby Wipes,Baby Care,Talwar And Sons,939.55,1342.21,30.0,365,18,52
9882312203,540618,1,317.05,317.05,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
3082649585,747801,3,277.76,833.28,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71
6033878151,837480,2,217.4,434.8,217.4,Cough Syrup,Pharmacy,Edwin And Sons,217.4,271.75,20.0,365,22,82
6395547592,319388,2,657.8,1315.6,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56
372962997,684939,1,727.95,727.95,727.95,Lotion,Personal Care,"Sibal, Bhatnagar And Rajan",727.95,1119.92,35.0,365,22,50
2988215377,274207,1,328.51,328.51,328.51,Cough Syrup,Pharmacy,"Savant, Batta And Mander",328.51,410.64,20.0,365,25,51
7081583361,243235,1,109.03,109.03,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
1860491452,63769,3,878.07,2634.21,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69
7499656197,897083,2,972.69,1945.38,972.69,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100
4507112412,903336,2,551.88,1103.76,551.88,Pulses,Grocery & Staples,"Vaidya, Amble And Palla",551.88,649.27,15.0,365,14,60
9214595868,56589,2,517.77,1035.54,517.77,Vitamins,Pharmacy,"Pai, Kashyap And Ramachandran",517.77,647.21,20.0,365,16,85
253430904,14145,2,630.84,1261.68,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53
5574588218,196719,1,217.5,217.5,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
2817281674,91670,3,439.24,1317.72,439.24,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88
4932779616,487065,2,374.68,749.36,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
7932879650,621677,3,317.8,953.4000000000001,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
997698125,876139,1,415.75,415.75,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83
2403547563,77308,3,223.27,669.8100000000001,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
8875483494,578097,2,267.61,535.22,267.61,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
883548284,689769,3,46.62,139.85999999999999,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51
2364229435,478531,3,825.46,2476.38,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
6845869445,925482,2,475.04,950.08,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
397818832,692985,3,197.39,592.17,197.39,Pulses,Grocery & Staples,"Wable, Sankaran And Hari",197.39,232.22,15.0,365,30,86
304166272,913428,3,392.22,1176.66,392.22,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98
1575626085,863930,1,242.57,242.57,242.57,Shampoo,Personal Care,"Sathe, Agarwal And Dhar",242.57,373.18,35.0,365,26,72
3945644714,654623,2,422.14,844.28,422.14,Chips,Snacks & Munchies,Pradhan And Sons,422.14,649.45,35.0,90,18,76
8370213291,397973,3,728.73,2186.19,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa And Mutti",728.73,971.64,25.0,3,27,82
2185375786,337168,2,545.49,1090.98,545.49,Eggs,Dairy & Breakfast,Dasgupta Plc,545.49,681.86,20.0,7,25,98
1828975788,667163,1,441.2,441.2,441.2,Orange Juice,Cold Drinks & Juices,Palla Llc,441.2,630.29,30.0,180,25,72
4319450104,354409,1,325.08,325.08,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60
5059765199,564692,1,215.65,215.65,215.65,Cat Food,Pet Care,"Krishna, Bail And Dyal",215.65,331.77,35.0,365,25,82
5360089735,925482,3,475.04,1425.1200000000001,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
8008211695,623234,3,329.79,989.3700000000001,329.79,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72
4400031082,500739,1,359.98,359.98,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
9582738204,604184,1,397.55,397.55,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi And Choudhary",397.55,530.07,25.0,365,24,84
1368450162,525531,3,831.1,2493.3,831.1,Dog Food,Pet Care,Sandal Plc,831.1,1278.62,35.0,365,28,65
56705032,692985,2,197.39,394.78,197.39,Pulses,Grocery & Staples,"Wable, Sankaran And Hari",197.39,232.22,15.0,365,30,86
2407168640,34186,2,925.65,1851.3,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
530588807,954722,1,616.45,616.45,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58
9975541696,784827,1,274.25,274.25,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
8602707005,883013,2,989.88,1979.76,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
2382595056,753354,3,423.56,1270.68,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
8056162498,317242,3,198.15,594.45,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
4593039089,490939,2,80.25,160.5,80.25,Lotion,Personal Care,"Roy, Barad And De",80.25,123.46,35.0,365,12,67
7311288658,398340,2,651.93,1303.86,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah And Soni",651.93,1086.55,40.0,180,11,56
9157217130,306177,2,769.24,1538.48,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
9328094731,500739,2,359.98,719.96,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
3259266120,644847,1,622.81,622.81,622.81,Salt,Grocery & Staples,"Jhaveri, Kata And Kapur",622.81,732.72,15.0,365,24,52
4656541041,592784,2,280.35,560.7,280.35,Biscuits,Snacks & Munchies,"Andra, Mander And Kari",280.35,431.31,35.0,90,27,64
730839483,123983,1,785.67,785.67,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
6185824257,337168,3,545.49,1636.47,545.49,Eggs,Dairy & Breakfast,Dasgupta Plc,545.49,681.86,20.0,7,25,98
225195662,658389,2,152.55,305.1,152.55,Popcorn,Snacks & Munchies,"Chanda, Som And Vohra",152.55,234.69,35.0,90,22,68
6771104541,833557,2,422.87,845.74,422.87,Cereal,Dairy & Breakfast,"Gole, Chand And Dada",422.87,528.59,20.0,7,27,69
6146830622,435929,3,856.89,2570.67,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
1380326453,14145,2,630.84,1261.68,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53
728523620,687218,3,317.82,953.46,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall And Gola",317.82,454.03,30.0,180,22,58
27296314,313754,2,136.6,273.2,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal And Dara",136.6,210.15,35.0,90,25,67
2608278705,237083,3,577.13,1731.3899999999999,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
6786366774,53833,3,134.69,404.07,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
5572475750,397973,3,728.73,2186.19,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa And Mutti",728.73,971.64,25.0,3,27,82
8276417383,462526,1,449.97,449.97,449.97,Curd,Dairy & Breakfast,Pau And Sons,449.97,562.46,20.0,7,25,69
784435014,478531,1,825.46,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
9442274046,969851,2,340.66,681.32,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi And Bassi",340.66,567.77,40.0,180,27,64
2470025903,839170,2,481.63,963.26,481.63,Curd,Dairy & Breakfast,Shetty And Sons,481.63,602.04,20.0,7,11,59
6774241153,707935,2,820.9,1641.8,820.9,Cat Food,Pet Care,"Anne, Mammen And Khatri",820.9,1262.92,35.0,365,30,97
3874644184,853932,3,941.19,2823.57,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94
8078065454,679865,3,347.91,1043.73,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
340113260,621677,1,317.8,317.8,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
2978839318,435929,2,856.89,1713.78,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
3896922017,677542,3,212.61,637.83,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52
7621954956,298985,1,183.76,183.76,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi And Srinivasan",183.76,229.7,20.0,365,11,61
581178324,578097,2,267.61,535.22,267.61,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
8469170680,240179,1,90.56,90.56,90.56,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56
6779626333,871592,2,870.29,1740.58,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni And Kumer",870.29,1160.39,25.0,3,25,50
6335704206,592784,1,280.35,280.35,280.35,Biscuits,Snacks & Munchies,"Andra, Mander And Kari",280.35,431.31,35.0,90,27,64
8314342490,440875,2,275.03,550.06,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
1948795658,186168,1,878.8,878.8,878.8,Dog Food,Pet Care,"Parekh, Lad And Kadakia",878.8,1352.0,35.0,365,13,75
9187864807,871592,1,870.29,870.29,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni And Kumer",870.29,1160.39,25.0,3,25,50
8399666962,287070,3,443.17,1329.51,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar And Rajagopal",443.17,521.38,15.0,365,20,93
6196321055,767398,2,22.14,44.28,22.14,Dish Soap,Household Care,"Arya, Sundaram And Pingle",22.14,29.52,25.0,365,15,57
8128518434,449106,2,48.55,97.1,48.55,Soap,Personal Care,"Shere, Thakur And Naik",48.55,74.69,35.0,365,30,95
9854897999,991434,2,237.62,475.24,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87
2603584546,366066,3,918.58,2755.7400000000002,918.58,Soap,Personal Care,Mandal Llc,918.58,1413.2,35.0,365,16,52
1295119665,378676,2,881.42,1762.84,881.42,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65
599975885,473647,3,43.05,129.14999999999998,43.04999999999999,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82
5834861324,89084,3,598.83,1796.4900000000002,598.83,Milk,Dairy & Breakfast,"Wali, Virk And Iyer",598.83,748.54,20.0,7,27,74
2032005162,883013,2,989.88,1979.76,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
8391900458,704868,1,193.46,193.46,193.46,Detergent,Household Care,"Parikh, Oak And Kara",193.46,257.95,25.0,365,24,58
1887687323,490602,1,549.47,549.47,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71
2120411967,34200,3,319.8,959.4000000000001,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
3158340906,398340,1,651.93,651.93,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah And Soni",651.93,1086.55,40.0,180,11,56
2387343456,820541,2,576.22,1152.44,576.22,Toilet Cleaner,Household Care,"Borde, Peri And Upadhyay",576.22,768.29,25.0,365,19,71
338609144,349294,3,934.75,2804.25,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
9056190831,890232,3,432.0,1296.0,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91
2803081135,385113,2,816.38,1632.76,816.38,Lotion,Personal Care,"Sampath, Mane And Mody",816.38,1255.97,35.0,365,21,50
5970759669,194682,1,912.29,912.29,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86
3226693729,444361,3,822.63,2467.89,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa And Kale",822.63,1028.29,20.0,365,20,71
8132845656,965755,3,532.57,1597.71,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf And Sama",532.57,710.09,25.0,3,21,91
7850550725,317242,3,198.15,594.45,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
2934547619,567671,1,418.48,418.48,418.48,Biscuits,Snacks & Munchies,Nagar Llc,418.48,643.82,35.0,90,12,90
608179182,298985,3,183.76,551.28,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi And Srinivasan",183.76,229.7,20.0,365,11,61
5191326847,621677,3,317.8,953.4000000000001,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
7614561036,739448,1,755.66,755.66,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79
2947791133,837480,2,217.4,434.8,217.4,Cough Syrup,Pharmacy,Edwin And Sons,217.4,271.75,20.0,365,22,82
6538760883,133542,1,68.49,68.49,68.49,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72
8872250952,94225,3,77.11,231.32999999999998,77.11,Toilet Cleaner,Household Care,"Gulati, Ram And Sarkar",77.11,102.81,25.0,365,13,70
8173258734,712003,1,671.68,671.68,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi And Acharya",671.68,959.54,30.0,180,30,54
5465833352,243235,3,109.03,327.09000000000003,109.03000000000002,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
2106569369,853932,2,941.19,1882.38,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94
9039440500,228286,3,179.08,537.24,179.08,Cola,Cold Drinks & Juices,Bhattacharyya Plc,179.08,255.83,30.0,180,26,79
8281482042,313754,3,136.6,409.79999999999995,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal And Dara",136.6,210.15,35.0,90,25,67
479528548,564692,3,215.65,646.95,215.65,Cat Food,Pet Care,"Krishna, Bail And Dyal",215.65,331.77,35.0,365,25,82
8087519921,500739,2,359.98,719.96,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
4869691623,913428,3,392.22,1176.66,392.22,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98
7155177625,952168,3,236.95,710.8499999999999,236.94999999999996,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal And Das",236.95,364.54,35.0,90,28,79
7254499390,146840,1,786.85,786.85,786.85,Bread,Dairy & Breakfast,"Bains, Deol And Vaidya",786.85,983.56,20.0,7,19,89
7394439260,376447,3,724.84,2174.52,724.84,Butter,Dairy & Breakfast,Gara And Sons,724.84,906.05,20.0,7,17,64
6581715589,661577,2,720.95,1441.9,720.95,Cat Food,Pet Care,Majumdar Plc,720.95,1109.15,35.0,365,28,95
9457009010,712003,3,671.68,2015.04,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi And Acharya",671.68,959.54,30.0,180,30,54
2859660695,672059,2,672.73,1345.46,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81
6392348668,473647,2,43.05,86.1,43.05,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82
6933011590,839170,1,481.63,481.63,481.63,Curd,Dairy & Breakfast,Shetty And Sons,481.63,602.04,20.0,7,11,59
5809441378,990993,3,263.7,791.0999999999999,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61
411113020,217710,1,58.59,58.59,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
5512796364,661577,3,720.95,2162.8500000000004,720.9500000000002,Cat Food,Pet Care,Majumdar Plc,720.95,1109.15,35.0,365,28,95
2610813239,690565,3,951.27,2853.81,951.27,Cookies,Snacks & Munchies,"Roy, Seth And Patla",951.27,1463.49,35.0,90,15,56
3236748462,305754,3,979.99,2939.9700000000003,979.9900000000001,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81
6652395897,56589,1,517.77,517.77,517.77,Vitamins,Pharmacy,"Pai, Kashyap And Ramachandran",517.77,647.21,20.0,365,16,85
5517901926,803607,3,949.73,2849.19,949.73,Soap,Personal Care,"Kadakia, Mohan And Sathe",949.73,1461.12,35.0,365,21,98
2174753933,120532,1,697.53,697.53,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95
1525700767,890232,2,432.0,864.0,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91
7232692149,681063,2,321.28,642.56,321.28,Mango Drink,Cold Drinks & Juices,Dass And Sons,321.28,458.97,30.0,180,20,91
8556607504,194682,1,912.29,912.29,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86
5841260317,478531,1,825.46,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
9471427840,378230,3,166.42,499.26,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76
2070610257,652118,2,22.04,44.08,22.04,Frozen Biryani,Instant & Frozen Food,Agate And Sons,22.04,36.73,40.0,180,19,55
1884811437,762527,2,690.08,1380.16,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan And Chopra",690.08,1061.66,35.0,90,23,71
5331747573,4452,2,169.88,339.76,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
9977285985,425341,3,486.28,1458.84,486.28,Pet Treats,Pet Care,"Mani, Dhar And Muni",486.28,748.12,35.0,365,21,68
1715175070,291238,3,746.03,2238.09,746.0300000000001,Chocolates,Snacks & Munchies,"Sinha, Pau And Chhabra",746.03,1147.74,35.0,90,16,68
4117790162,91670,3,439.24,1317.72,439.24,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88
9051644316,914071,3,296.94,890.8199999999999,296.94,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90
4903335316,34186,2,925.65,1851.3,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
3341481363,435929,1,856.89,856.89,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
4074537770,361361,3,826.21,2478.63,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave And Sahni",826.21,1271.09,35.0,90,20,64
5374589112,540618,2,317.05,634.1,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
6401406847,894539,3,445.48,1336.44,445.48,Dish Soap,Household Care,"Pall, Sule And Sood",445.48,593.97,25.0,365,14,93
698439139,677169,1,261.03,261.03,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
881367843,34200,2,319.8,639.6,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
6438115781,563740,2,96.33,192.66,96.33,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
1706198744,444361,2,822.63,1645.26,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa And Kale",822.63,1028.29,20.0,365,20,71
3115167739,36412,1,397.68,397.68,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
8608111158,652118,1,22.04,22.04,22.04,Frozen Biryani,Instant & Frozen Food,Agate And Sons,22.04,36.73,40.0,180,19,55
8167540645,832348,2,831.43,1662.86,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
898210033,490939,3,80.25,240.75,80.25,Lotion,Personal Care,"Roy, Barad And De",80.25,123.46,35.0,365,12,67
5415454466,897083,2,972.69,1945.38,972.69,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100
9240312177,34186,3,925.65,2776.95,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
4880265969,382511,2,702.54,1405.08,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
5056583192,945635,1,778.9,778.9,778.9,Pulses,Grocery & Staples,Balasubramanian Plc,778.9,916.35,15.0,365,16,59
1921412688,222892,2,869.22,1738.44,869.22,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88
